14/06/2007,1.06721,1.069,1.06465,1.0678
15/06/2007,1.0679,1.06895,1.0603,1.06772
18/06/2007,1.0668,1.0752,1.06491,1.0709
19/06/2007,1.0709,1.0721,1.0614,1.0625
20/06/2007,1.0625,1.0687,1.0616,1.06685
21/06/2007,1.0668,1.0759,1.06445,1.07352
22/06/2007,1.0737,1.0751,1.0665,1.06905
25/06/2007,1.06845,1.0732,1.06778,1.0706
26/06/2007,1.0706,1.07255,1.06705,1.0706
27/06/2007,1.0706,1.07335,1.06905,1.0701
28/06/2007,1.0701,1.0703,1.0574,1.0595
